leftleg1_x,leftleg1_y,leftleg2_x,leftleg2_y,leftleg3_x,leftleg3_y,rightleg1_x,rightleg1_y,rightleg2_x,rightleg2_y,rightleg3_x,rightleg3_y,abdomen_x,abdomen_y,,
622.0692139,376.0220642,608.9921265,485.1501465,555.8922729,672.234375,698.4284668,386.2486877,728.7488403,482.9997864,759.4086914,663.5739136,661.0055542,599.4136963,,
621.9580688,374.3366699,608.9804077,486.1749268,555.8415527,671.8681641,698.6072388,385.3904724,729.0682983,482.1624146,758.8324585,664.4650269,660.9157104,600.1478882,,
622.0338135,376.4893188,607.8677979,486.4027405,556.0217896,671.8134155,697.9943237,386.0410156,729.7670288,482.7598877,759.4274292,665.4105835,659.5559692,601.1117554,,
622.5661011,374.0495605,601.9138794,486.7012329,556.1050415,672.1569824,698.3864746,385.1093445,728.4205933,482.4295349,768.696106,670.4988403,659.1558838,603.9073486,,
567.8604736,345.5860291,453.3525391,409.4543152,521.1737061,687.3349609,778.8513184,150.7634125,753.1990967,506.1625366,820.2596436,630.9919434,658.7180176,611.9807739,,
565.0183105,307.3933105,469.5845032,543.953064,391.4897156,606.8955078,751.2410278,250.2300873,763.992981,461.5348511,851.4764404,575.5526123,658.9385986,593.9539185,,
507.7067871,198.8703461,892.6807251,389.4862061,408.692627,497.160614,721.1558838,182.0357666,894.1184692,388.7164917,859.7306519,618.442688,657.8717651,604.102356,,
704.7883301,133.3106842,589.0939331,487.0558167,402.9855957,496.7427673,710.055603,139.3927155,843.9165039,512.9951172,863.0457764,628.5980225,650.2614746,605.2696533,,
530.7459106,256.5856934,497.7870483,499.7425232,398.8606873,545.3864746,710.1324463,129.2844238,884.196106,356.3179626,846.6950684,651.7700806,644.3189697,596.8708496,,
493.8779907,150.0930634,450.3718262,385.9642944,425.2627869,482.1206665,766.9250488,153.2052307,843.9037476,460.1852112,806.6057739,727.109375,643.5053711,603.1202393,,
535.9368896,209.9349213,464.0851746,380.4781799,426.7905884,502.1937561,781.8615112,179.1495819,879.5133667,403.9790955,804.032959,723.3692017,647.9036255,596.0112915,,
487.0073853,388.5394592,486.8798828,391.35849,416.9201355,528.9418945,768.3829346,151.8919525,790.6990356,464.2849426,826.194458,683.7028809,642.4106445,596.206543,,
494.9186096,452.057373,394.3837585,413.0451355,428.5592957,511.5214233,749.4191895,185.0075989,802.1143799,398.9601135,819.8508301,658.8491821,628.7954712,597.2872925,,
514.2330933,266.7719727,422.369751,356.576416,421.6722412,468.1219482,765.1503906,263.1964111,804.1782227,403.2854004,805.5829468,690.571167,619.8319702,604.2392578,,
552.586792,137.0663452,434.3936768,455.1436462,422.4996033,468.0479431,739.1413574,201.8145294,770.5477905,428.2266541,796.5303345,706.8579102,615.0698853,616.9660034,,
557.4230957,260.4681396,431.9759827,472.329834,421.121521,480.397644,756.4170532,191.1057434,832.4955444,424.2145691,796.5463867,694.3696289,624.5529175,613.8007813,,
543.5560913,174.879303,471.7023315,364.9419861,431.2149048,600.607666,762.7174072,123.4349442,865.5643311,400.4335022,792.3171997,694.3765259,633.9024048,621.6765747,,
563.9181519,236.3587189,515.2038574,484.0283813,439.8204346,616.1936035,790.2667847,263.1366577,833.7826538,406.4162903,791.8481445,690.2820435,636.9847412,625.6257935,,
621.3509521,102.5637283,495.5138855,373.8398438,440.6305542,620.3213501,803.8228149,185.7767944,840.1389771,495.7063599,822.4534912,673.7817383,647.1151123,622.3708496,,
551.3186035,255.7303772,508.6487427,424.8752136,549.8218384,258.5064697,797.8835449,202.163147,848.4823608,443.4861755,875.9514771,605.9191895,660.7211914,634.2555542,,
568.2860107,247.5697632,490.8856201,399.7470398,415.1498413,524.3609619,772.4872437,250.4992218,742.7372437,358.420166,856.9943237,601.7790527,659.0970459,631.68927,,
516.0012817,119.9519806,890.9446411,373.0713501,485.8384705,442.1316528,766.1195068,189.7586212,772.5361938,564.9805908,855.9351196,625.6847534,657.0857544,630.3058472,,
563.6436157,135.9084473,530.3493042,545.9653931,450.9529114,381.1030273,756.7542114,196.9201508,818.6789551,392.8314819,859.6780396,627.9536743,645.300415,618.1813965,,
620.4614258,621.0646973,501.8035889,456.5258179,426.0953369,393.334198,764.9440308,263.0295105,708.2285767,451.2150574,860.2739258,628.6570435,633.3380737,613.4866333,,
568.5784302,141.6264038,487.4933167,457.8921814,423.5062256,410.5706787,782.8510132,141.788681,795.06604,455.5493469,806.6916504,691.3404541,625.7424316,615.2024536,,
513.9553833,180.1917572,514.6385498,183.0482025,437.0073242,408.0114746,703.7484741,188.5243835,891.5319214,448.4292908,775.53302,737.6835327,628.4421997,615.1425781,,
542.7489624,236.3882141,495.0261841,502.0553894,446.1289368,579.1434937,723.8197632,120.5637665,863.7277832,558.7360229,835.6837158,602.7029419,636.7828369,591.0811157,,
535.5342407,180.7112885,524.2897339,539.7584229,448.4637146,322.3196716,743.8441772,163.5182648,777.4708252,420.7825317,851.3415527,650.3468018,626.7421875,595.6204834,,
750.3468628,174.1499176,498.2441711,468.2091675,451.940094,394.8846741,754.0656738,178.0664063,871.3612671,483.4646912,786.977478,725.0628662,628.3097534,601.4065552,,
576.309082,176.6634979,519.305603,468.1482544,850.9885864,595.611084,745.411438,178.3629608,786.7635498,441.0359497,846.3135986,595.444519,637.9492188,573.6661987,,
547.3972168,146.7626953,516.2181396,473.1163025,444.723053,396.4516296,766.4749756,271.2296143,801.5041504,513.8423462,833.1535645,707.8596191,625.1464233,578.2287598,,
590.5109863,90.04317474,527.9293823,408.4900818,426.9497986,422.1940918,769.0927734,457.6588745,852.7300415,604.5148926,854.3419189,601.0390015,609.9187622,592.4906616,,
577.3724976,252.0088806,523.4971924,411.1567078,436.3443298,424.5773315,783.3451538,480.7052612,822.8961182,370.1939087,879.5114136,512.2855835,602.5543213,606.8126831,,
505.6286316,228.4484253,567.164917,405.4404907,432.1932373,491.9414978,737.5043335,190.470459,868.7907715,562.140686,839.1206665,577.9509888,620.5448608,582.6072998,,
560.3839722,230.2870789,432.9052124,455.8851929,426.9871826,466.8855896,751.2081299,253.8971405,869.2597656,473.4081421,744.6464844,752.6893921,622.4882813,578.4675293,,
555.460022,127.8546448,860.4990234,466.6318665,429.9561157,507.3939819,780.53302,440.8018188,864.2915039,466.1080627,863.803772,465.4190369,628.5996704,577.2724609,,
577.611145,238.8721008,525.1928711,399.4615479,415.7169495,539.6903687,899.7319336,673.0969849,835.5974121,419.0413513,835.1433716,419.8369751,605.2703247,575.3046875,,
575.6334229,259.3319092,418.6660767,420.6370544,536.6986084,563.3483887,898.9020996,426.6677551,703.4490356,446.2672119,890.5230103,490.7402649,585.7318726,578.4145508,,
579.5861816,200.1257782,551.8012695,396.9247131,403.8800964,596.8068237,757.4210205,391.7468567,702.1166992,476.7954407,801.0621338,734.0043945,586.5466309,589.1210938,,
534.2685547,222.2959137,549.1136475,375.7790833,415.3418579,525.1689453,742.9185791,485.8931885,743.465271,485.5534973,931.1884155,573.8355103,597.4165039,603.7225952,,
593.0205688,294.8150024,509.4605103,347.1463318,417.4179077,506.4672546,737.5164795,344.2736511,702.9264526,444.5332947,856.9953003,549.8863525,615.8074341,607.0001831,,
630.6088867,186.5637665,485.527832,450.052124,417.3373413,492.6278992,785.9469604,256.4667053,897.5731812,616.5084229,893.8535156,614.7945557,623.8460083,610.2305908,,
562.6607056,323.4545593,520.7913818,436.367157,404.8334045,484.4024963,816.7003174,148.8652039,775.2004395,514.4992065,858.9030151,485.2753601,631.3242188,611.3359375,,
587.7362671,224.7642365,608.2305908,450.4274597,415.0885315,573.3324585,738.5665283,246.3769073,711.5692139,437.4658813,883.3369141,443.5909119,639.4433594,613.1628418,,
626.0828857,192.7837067,438.5323792,400.8610535,437.1621704,534.6478271,779.3921509,154.7262268,803.1533813,498.3504639,860.3082886,506.0398254,650.1932983,597.4891357,,
617.6915894,252.2493744,481.6152954,646.4661865,523.9185791,570.4068604,778.230957,284.6733093,862.9125366,460.5597229,873.1063843,392.8562317,648.4468384,572.9804688,,
647.2192383,574.5551758,488.9054565,647.782959,543.9915771,661.5896606,680.0258789,386.5916138,691.8554077,452.4853516,653.9551392,568.4802246,653.3064575,577.4188232,,
566.4249268,266.4746094,567.2438354,267.9867859,558.4654541,693.8775024,825.9429321,254.3761444,864.0275879,423.2878113,834.1387329,598.6974487,665.7630005,581.6586914,,
592.0784912,279.6973572,415.9894409,443.927124,485.6688232,675.6793823,714.0690918,421.1362305,882.5371704,450.0733948,827.2559814,711.3497314,656.2467041,577.0788574,,
567.6049194,362.0889282,494.0674133,539.9401245,429.6012878,421.1098022,763.1592407,283.6618347,751.7039795,471.0937195,887.8321533,460.6261292,660.6428223,581.7202148,,
602.6001587,301.0292969,412.1494446,435.8861694,409.0435791,520.9885254,773.2229004,290.1890259,774.5922241,474.0057373,890.0212402,480.1319275,663.9525757,582.8198242,,
595.3822632,287.1841431,601.8063354,460.1253357,467.4774475,611.3497925,785.6195068,261.0678406,884.5842285,626.3881836,880.4452515,624.5678101,651.5621338,588.802124,,
569.3042603,351.2911987,477.7818604,373.2907715,476.6477661,572.5233765,734.7653809,260.6724548,788.5245361,463.5342102,915.4984741,554.5639038,642.7947998,598.7186279,,
561.0109863,354.9103699,496.2039795,404.2550659,436.4907837,613.1654663,795.7262573,243.6158905,774.5482788,423.0343323,757.4302368,747.7290039,637.9163818,606.862915,,
557.4745483,336.3673706,563.7478638,412.1958008,443.1656799,622.3719482,822.602478,246.3712921,818.8942871,410.6634216,816.894104,407.4164734,643.5046387,609.1344604,,
549.8973999,212.6110535,420.9468994,433.9075012,511.4544373,601.7609253,840.3203735,222.813736,710.1931763,454.9603271,887.2193604,464.9345398,634.9539185,600.725708,,
624.7252197,196.2602081,464.6295166,645.3956299,560.5874023,674.4647827,792.4904175,103.659668,819.4509888,482.3369141,828.8637695,676.3500366,644.3548584,606.9354858,,
585.0841064,125.3377151,519.0272217,438.4337463,570.5794067,746.6211548,758.7746582,251.6865997,828.8742676,444.82724,843.7068481,678.2918091,650.194519,628.9514771,,
581.0549316,109.3254852,453.4787598,467.3076172,523.9093018,741.302063,582.385376,109.3134232,844.8771362,467.571228,860.326355,630.0098267,648.4355469,611.7412109,,
575.7420654,344.3224487,454.5035095,388.3353271,528.038269,545.6449585,734.1833496,274.2863159,732.7935181,276.0366211,896.9235229,463.3070679,642.663208,597.302124,,
554.0811768,129.5768127,527.6986084,594.5873413,524.0324097,539.1596069,818.7364502,481.4333801,817.008728,479.9645691,820.507019,740.4671021,646.7246704,584.4938354,,
562.673645,303.6837769,421.521759,434.4650879,552.6030884,594.5912476,736.3135986,255.2938995,755.083374,482.7384644,881.9754639,367.9914856,662.9067993,575.7789917,,
631.4797974,374.4093323,592.7386475,514.3677368,420.870636,481.1607361,687.6940308,385.8122559,873.038147,517.1803589,850.3966064,658.1602173,682.7058105,583.328186,,
622.8521118,385.8476257,593.8235474,514.7418823,432.5784912,519.8083496,708.0250854,390.8756104,806.7139282,552.8776245,759.9660034,672.2935791,695.0643921,591.8145142,,
621.0545044,381.7847595,449.5162354,440.4325562,452.0055237,439.7349548,707.3078003,384.6321106,794.9824219,579.1552734,781.7653809,597.4047241,701.0222168,582.1083374,,
617.182373,383.5175476,485.0354004,548.5267334,525.8748169,656.8776245,705.0921021,385.0314941,787.5665894,557.8878174,775.9589844,654.982666,691.229187,592.9281006,,
617.8987427,376.9027405,510.6653137,542.6780396,519.836853,539.1825562,704.3944092,383.906189,753.2537842,579.3275146,755.3591309,684.5814819,681.0211182,589.4779053,,
618.2096558,378.1442261,674.6114502,596.8121338,543.8760376,691.8104248,701.8719482,385.2459717,741.5914917,563.4636841,798.3146973,543.0256958,667.8234863,596.5211182,,
618.4750977,378.6021423,535.4926147,603.4815063,541.0020142,602.331604,702.7897339,384.7105103,761.1079712,570.0297241,670.0846558,701.8082886,642.2146606,604.6254883,,
618.0111694,378.7530823,560.6560669,528.2851563,508.6522522,590.3252563,702.3792725,385.9207458,743.0018311,498.0337524,725.8032227,694.7973022,657.4589844,607.7192383,,
625.7514648,383.8143311,524.0485229,455.8182678,530.2329102,458.1163635,698.6704102,387.0749817,771.362915,476.1818237,731.6182861,645.9924927,662.9113159,618.9227905,,
621.0195313,376.6512146,530.1703491,461.4190674,535.0540771,659.2290649,678.0487061,384.8751526,835.7171021,557.322998,806.7835693,739.137085,659.0527954,581.776123,,
563.7832642,296.5133667,564.005249,297.9910583,546.126709,643.682251,677.1314697,388.303009,888.8326416,574.2385864,771.9971924,677.0003662,676.3864746,578.1133423,,
564.8342285,337.0777283,408.4612122,457.3564148,560.5648193,629.3599854,676.8617554,391.1789246,764.3627319,570.0936279,764.0276489,569.0675049,676.3347778,575.2833252,,
563.4116211,349.5069885,480.6070251,409.1873169,550.2979126,462.7202759,676.3292236,392.2279663,843.8965454,463.9899597,766.4765015,553.2171021,669.1929321,580.7493286,,
568.3446045,354.6895142,561.5491333,466.1591797,561.817688,467.9591064,676.9469604,389.0874634,804.8252563,461.1317444,754.0234985,619.2280273,670.5944824,578.6871948,,
569.2955933,349.9999084,615.8691406,502.8417053,603.3222046,643.2078857,679.3498535,389.4071655,814.7843628,469.7270203,764.7004395,542.895813,668.946228,578.8006592,,
580.1210327,301.098999,520.5393066,452.1840515,522.9245605,452.5501099,676.3408813,382.4870911,802.6677246,461.888092,801.9613037,617.446167,679.473999,580.2834473,,
589.1443481,313.0801392,585.7965698,319.2798462,588.7991943,560.7151489,682.8096924,387.283844,807.9073486,468.3828125,815.5037842,605.9393311,677.5753784,603.3690186,,
535.569458,274.6639709,537.0496826,278.303833,627.4512939,762.8114014,681.5124512,386.7223511,833.6047974,480.3756409,780.7636719,594.1834106,663.1231079,599.1204224,,
525.5179443,436.2823486,535.4890747,558.7085571,541.4645386,561.2848511,676.9769287,387.3053284,699.553772,469.1394043,746.8070679,639.9753418,671.2268677,607.6712036,,
518.5944214,154.0474854,531.5570679,453.454834,589.7897949,746.8649902,676.6483765,387.9087524,776.7797241,443.5351868,786.7635498,605.0139771,660.8295288,612.0744629,,
506.7052002,263.2958679,485.6059875,465.7992554,581.642334,630.9613647,679.4221802,386.7709961,765.9647827,413.2516785,657.9946899,609.5443115,658.8363037,617.7755127,,
519.2960815,279.739624,539.642395,425.3754578,475.8623962,601.3261108,677.4763794,387.3340149,703.7840576,438.1953735,766.7261963,658.1764526,658.6188354,613.5996704,,
506.2268066,217.1568604,545.8946533,550.5651855,411.4131775,537.0787354,685.6763306,384.5282288,820.0831299,388.4718933,781.5840454,660.3651123,658.0974731,626.0020142,,
535.9312134,438.2522278,529.1240234,379.5194092,531.8909912,580.5725098,687.9529419,381.652771,691.3168335,307.6935425,805.0049438,690.633728,659.9417114,626.7498779,,
515.4118042,204.1267853,489.6213379,410.0108948,498.7356567,713.1168823,687.3081665,378.7226563,743.9462891,512.284668,774.7744141,734.5707397,655.7182617,630.6966553,,
574.9855957,342.3850403,504.0432739,479.1591492,563.1868896,596.7017212,683.1375732,300.9421692,788.9898682,497.2239685,744.1131592,574.7449341,657.6737671,617.0800781,,
537.5048218,274.2374878,573.1905518,345.8367615,577.0612793,582.8868408,680.2893677,385.4376221,762.1942139,527.2353516,763.7626953,528.1165161,657.8082886,614.5410156,,
430.2581177,146.9557953,502.3636475,466.7627563,548.3664551,643.7282715,679.5281982,381.0580139,769.9407959,641.9143677,759.1292725,636.8825073,660.4715576,620.1443481,,
486.6001587,179.5120697,604.7576904,451.8637085,422.3087158,547.5627441,748.8364258,340.8305664,849.425415,406.3497314,797.6430664,644.4882813,649.8842773,619.286499,,
519.6182861,218.1101837,520.2775269,223.9126434,531.8978271,265.7915955,521.8384399,225.0086517,781.9526367,471.3234558,651.5169067,597.173645,651.300415,610.8198242,,
539.9129028,177.6772614,521.5033569,495.0618286,568.1889038,583.2785034,665.7454834,267.9797363,768.4725342,516.4378052,747.4592896,609.3589478,656.8763428,598.4918213,,
557.3051758,273.8098755,547.458313,470.7380981,572.8511963,611.8339844,674.2407837,274.4922485,759.9283447,504.8878174,726.9628906,666.388916,659.5515747,598.6776123,,
621.4959106,368.8303833,598.821167,500.0325012,571.6859131,666.8589478,703.8742676,293.7495728,742.6329956,532.0822754,787.8986206,594.4918823,645.3380127,605.4147339,,
625.0515137,370.2404175,596.1178589,485.1749268,617.3981323,688.645813,681.0813599,377.7423706,744.0857544,538.9624634,720.0014038,684.225769,667.6038818,605.7911987,,
630.4595337,367.6618652,587.9537354,501.0211792,563.28302,569.022583,677.7340088,377.7695618,735.3120728,548.3050537,737.9770508,548.2987671,657.2254639,596.8897705,,
630.2789307,373.1924744,605.6280518,507.563446,586.585022,694.1461792,673.7541504,376.9462891,756.4318237,502.9005432,766.4370728,643.4869385,661.2904053,597.2211914,,
629.4967651,374.5245056,605.7215576,508.2157593,574.8945313,675.6663208,672.0192261,373.1895142,754.0063477,521.3876953,774.7469482,658.7177734,661.4910889,593.7580566,,
633.187439,374.0076294,596.7438965,458.4299316,583.6108398,710.0515747,672.2548828,378.4061279,713.7336426,459.4692383,771.5016479,681.8406982,656.7935791,617.7849121,,
630.5098877,372.4817505,610.604126,446.4126892,559.0067749,714.5411987,690.5463257,387.0689697,721.0240479,459.788269,756.605835,690.8283081,657.6341553,626.2730713,,
503.4785767,267.5535278,502.1146851,383.2542114,537.2727661,700.1060181,675.8909302,389.2788086,697.3012085,462.8013916,770.3450317,623.3572388,658.8079834,618.1149902,,
595.7003174,259.4342957,780.6234741,411.9430847,402.0642395,592.7010498,683.7208252,386.5625916,785.2590332,411.3101196,847.762146,646.7896118,649.1780396,616.4561157,,
490.2338867,246.1628571,479.4478149,388.5114441,420.8808594,481.4985046,691.5751953,303.6168823,709.0148315,440.673584,846.2235718,655.1098633,644.5883179,619.6873779,,
580.8222656,267.8029175,428.1784973,399.9750977,422.0045471,528.8406982,684.4827881,382.8398132,771.1729126,428.8241577,833.314209,664.3634033,642.232666,620.9452515,,
553.3325806,207.8397675,738.0872192,583.3682251,816.8751221,720.7955933,684.0408936,383.8999023,741.9348755,583.6734619,816.0053101,718.4251709,645.7484131,619.5392456,,
491.5338745,238.6597748,502.3804626,403.3459167,431.1054382,604.4188843,683.6430054,377.8652954,776.0365601,567.3574219,800.1518555,726.1068726,648.383667,608.824585,,
533.1911621,279.5903015,609.388855,487.7886353,419.5067444,558.9364624,720.6556396,295.6261902,774.7158203,405.1391602,782.2049561,725.4971313,643.0921631,616.6588745,,
542.4654541,294.7357788,493.2336426,468.4709778,420.5286865,614.9105225,749.4606323,347.6003113,739.3798828,580.7583618,778.2779541,717.053833,635.4990845,622.9342041,,
515.6448975,147.0871582,534.4663086,391.1162415,524.3047485,204.3494568,517.4849854,149.5842896,875.539856,371.1725159,774.2277832,731.4338989,637.7097168,617.9602661,,
546.6902466,231.6429138,499.9188538,452.9403992,411.2497864,438.5922241,876.4609375,544.6200562,873.1843262,549.0836792,798.0095825,725.8638916,648.5775146,621.2290649,,
891.866394,561.7307129,613.2023926,502.7765808,500.4568176,681.2630005,692.6404419,277.8415833,725.6445923,293.3871765,844.4084473,613.8425293,654.3970337,580.8556519,,
475.4474182,262.2835999,398.0004272,546.9612427,387.4364014,603.8441772,767.8015137,478.6729431,720.3850098,293.899353,862.8200073,659.6112061,639.2280273,581.0281982,,
498.694519,182.5541992,503.7774963,456.9072266,394.5029907,488.0750427,835.8911133,480.0165405,834.3024292,478.7774658,852.0777588,661.8328857,622.3746948,597.024292,,
556.4335938,255.2483215,527.1626587,402.2055359,447.2077332,375.73349,720.8413696,244.6619263,883.321167,403.1020813,854.307251,665.961792,623.6871338,600.9580688,,
566.2809448,237.3670502,521.9454956,410.2070007,443.901123,381.412323,783.9762573,247.3575897,749.9921265,575.2547607,892.5601807,435.6297607,649.0529785,582.668396,,
560.5679932,308.4343567,350.8014832,326.6777649,437.4984741,390.4333496,681.8096924,383.7633057,814.1253662,527.7307739,833.0577393,694.2354126,646.5594482,541.4754639,,
556.1231689,161.6031342,497.7366028,499.4364624,427.6026306,413.9096375,685.402771,380.3616028,885.9081421,586.7418213,812.3059692,623.9306641,659.1521606,517.1820679,,
603.6625977,379.9042053,580.0517578,587.5048828,420.7979736,443.2876587,674.9040527,390.3693542,810.862854,502.2953796,824.2913818,606.800354,672.6866455,528.7983398,,
611.2398682,382.8374023,600.1875,495.0037231,415.7523193,489.3783264,676.0274048,389.2498779,819.3474121,571.4344482,833.5897827,569.2940063,702.2017822,563.5751953,,
614.3639526,387.890564,558.2719116,578.1960449,420.1791382,518.5219727,683.8984985,388.4884644,802.2895508,621.1925659,882.3270264,484.8621826,714.7924194,566.2232666,,
614.9543457,377.4786987,592.7572021,456.3475037,479.4610291,708.7313232,687.9943237,386.9117126,787.5033569,598.5153809,867.9907227,654.0043335,698.2357178,577.2370605,,
616.8005981,377.5578918,597.1222534,457.3764954,527.5370483,696.7205811,690.7375488,386.8464661,775.1589355,586.2709351,829.8811035,671.5247192,691.9315186,590.9190063,,
623.4494629,365.1409607,539.3466797,422.6116638,545.6135254,698.0828857,677.140564,383.7741699,781.3724976,587.9664917,823.7727661,670.5028687,672.4243164,590.1133423,,
634.7632446,374.9502258,507.3974915,487.7677307,542.645874,669.3979492,677.2966919,375.9550171,764.5975952,600.4541016,764.7462158,595.8679199,665.3673096,589.4815674,,
574.8866577,355.2564087,384.569519,471.6479187,409.2868042,529.5784912,744.8450928,140.8488617,812.6395874,540.312439,811.755249,527.9927979,664.7588501,585.0254517,,
582.3522339,278.5106201,612.6925659,450.0054321,537.0153198,679.7289429,722.5455322,197.8545532,814.6394043,541.7568359,762.2581177,701.4012451,653.1008911,600.307251,,
573.72229,346.3815918,532.2634888,439.6332092,496.0903931,732.151001,737.1677246,197.7320862,814.3667603,443.3450317,883.6730957,524.8575439,648.6761475,599.1831055,,
572.6308594,354.6729736,615.3164063,502.8613892,423.0908203,642.09198,696.0817871,381.3490906,789.5658569,475.1039734,832.7474365,700.4382324,649.47229,586.4501343,,
576.5311279,344.5121155,466.5221863,304.4658203,528.5814819,535.1503906,751.9979858,320.6239014,701.4367676,448.4959412,900.2389526,525.6204224,660.6911621,591.3508911,,
572.6240234,353.7431335,493.1636047,544.5584717,450.6315002,354.9136353,721.1813354,306.0079956,721.7744751,308.6668701,849.291748,699.2440186,667.607666,593.050293,,
590.4216309,286.6933594,919.1925049,425.3985901,523.7107544,576.2437134,746.9180908,355.6600647,923.3804321,424.1524048,882.7481079,485.4494019,670.8114014,582.7366333,,
625.8334351,375.7006531,340.8950195,320.496521,433.451355,374.3210449,686.9404907,380.7384033,865.420105,604.4008789,804.6242676,630.7020264,668.5040283,566.0539551,,
624.5373535,369.7420959,574.7045288,571.4893188,491.2857971,475.4483032,679.1063232,379.3659668,827.9979858,481.9953613,854.6030884,639.2836304,675.6170654,576.6276245,,
622.833313,363.5227356,465.6529236,390.2793884,533.258606,548.3331299,677.6582642,382.5151672,785.6224976,531.4191284,823.9291992,680.2562256,678.3756104,601.9345703,,
621.0736694,371.8861389,347.1293945,325.5588989,440.1622925,386.5539246,688.4979858,382.7504578,704.5425415,546.128479,829.0864868,678.6778564,681.1229858,594.8829346,,
621.7023315,374.9284363,599.7667847,574.3031616,428.4674683,405.4032898,689.5298462,381.9138794,787.1309204,393.1748047,876.8427734,370.2266846,695.2243652,588.0166626,,
621.9660645,374.2963867,582.5650635,560.4221191,410.7035217,452.2658081,685.9110107,383.4225464,788.678772,546.2875366,843.9918823,597.602417,682.9346313,574.5349121,,
620.835083,375.1604614,553.2354736,488.6207275,475.2631226,564.7827148,686.1001587,383.3272705,743.2400513,553.7718506,742.3566284,545.690979,679.5062866,554.5193481,,
620.9833374,362.832428,459.4350281,299.9536743,457.5248413,300.7972717,676.085022,382.6686096,751.4785767,518.4522095,873.7253418,345.4535217,674.8464355,588.4257202,,
621.9306641,370.9365234,593.8205566,496.3803101,446.7467651,350.9263,674.9675293,380.8703003,788.1644287,549.4296875,787.3939209,546.1618042,672.3501587,580.0664063,,
619.7387695,370.3716125,582.9241943,540.9351807,439.7882996,353.7303772,676.1713867,382.5667114,802.3152466,534.4344482,862.703186,654.8828125,681.7238159,570.9505005,,
617.2008057,373.2904968,586.7113647,536.1594849,438.8216248,368.5150146,676.6669922,383.9627991,759.5443115,574.486145,758.6635132,563.3047485,690.9043579,563.5315552,,
616.8112183,377.1929626,507.8573303,432.3378296,426.6531372,397.5701599,676.3566284,384.3300476,794.1035156,507.1094971,799.4572144,503.2872925,685.2495728,565.4556274,,
617.4500122,377.817627,597.3021851,509.390625,413.1850281,418.7095032,678.4220581,384.7235413,794.87146,490.2780457,843.4109497,556.9057007,687.3322754,566.1558228,,
614.2626953,372.0630493,601.939209,503.6056824,479.3817444,313.7927856,686.4525757,385.9015503,860.2359619,409.6219482,478.0429688,314.0417786,696.2849731,604.0614624,,
616.8890381,379.7084351,599.6255493,505.1769104,530.7869263,564.1651001,687.9014282,386.8140564,773.0440674,582.6398315,770.5413208,576.8259277,687.4316406,591.3891602,,
616.5003052,380.4859314,584.538208,506.5888672,532.4844971,592.7111816,687.913147,387.4648132,692.0187378,380.6351624,767.4925537,584.8775024,669.4299316,599.8459473,,
616.5993042,382.19104,603.0449219,504.8020935,559.5227051,625.0841675,689.4777832,388.1221924,743.4484863,587.1693115,742.9790039,584.0753784,663.8977661,614.8256226,,
617.656311,383.8885498,608.9141846,501.2978516,560.1464233,630.3679199,690.475647,388.3527832,752.1628418,566.8795166,747.7319946,558.0620117,661.064209,596.1165771,,
621.2965698,374.3392334,548.3487549,418.6091309,465.2767029,576.3018188,690.9140625,385.2361755,801.3875122,451.0717163,694.319519,384.5869751,662.7426758,612.0123901,,
628.2172241,384.2597351,493.6013794,416.757843,445.8682251,564.4441528,692.8709717,386.45578,757.7918701,479.4906616,743.6924438,596.1727905,660.6344604,615.3192139,,
617.8272095,367.96875,527.1970215,489.7732544,501.7506409,678.4931641,694.9867554,386.4068604,750.3319092,519.8632813,758.9661255,640.0273438,658.6053467,616.9163208,,
617.2451172,372.416626,539.0928955,487.4342041,528.5928345,680.8640747,695.8334961,386.5838013,751.3302002,518.9968262,762.0811768,644.2134399,657.8683472,618.6965942,,
618.6004639,375.5841675,556.7315674,487.1053772,532.4764404,679.7728882,696.5938721,385.4710999,747.2650757,510.651123,762.1987915,642.6195068,655.234375,618.4136353,,
618.5001221,376.4819641,560.5679321,484.3724365,535.2698364,678.81073,697.2310181,385.563324,747.5778809,506.6101074,763.902771,641.7752686,654.9954224,616.7043457,,
617.6357422,375.0432739,563.468811,484.217926,538.4819946,678.3689575,697.1630249,385.8075562,747.640686,507.5989075,763.5371704,639.7945557,654.0918579,615.6821289,,
618.1102295,376.091095,563.5743408,484.1194153,540.9487915,679.4575195,697.0401611,386.2590942,749.986084,509.838623,766.0682373,641.1192627,656.5344849,616.3001099,,
618.3458862,377.2536621,564.5652466,484.2039795,541.586731,679.430481,697.3119507,386.2872925,750.0014038,508.6948853,765.5115356,639.3027954,656.3637695,615.6920166,,
617.8115845,376.1427917,565.9900513,484.9065552,542.7820435,679.8203125,697.5410767,386.4037781,750.3427124,509.7255554,766.4302368,639.9103394,655.7539673,617.486145,,
617.7583618,377.180481,564.4920044,484.6344604,543.7108765,679.3091431,698.0407104,386.2853699,750.2449951,509.7903748,765.6343384,639.5186157,655.6290283,614.4597778,,
617.5122681,376.8519592,564.4662476,484.2525024,544.3021851,679.9993896,697.6593628,386.3841553,751.2807007,510.3684082,765.0634155,638.6089478,655.3277588,616.145874,,
618.2752686,377.5949402,561.0118408,484.8840027,545.2348022,679.7486572,699.499939,387.0387268,750.914856,511.3191223,766.4290771,640.9214478,654.763855,614.9434204,,
617.272644,376.4122925,562.2896118,486.0253601,546.2807007,679.767395,698.8668823,387.19104,752.788269,511.3244324,767.1943359,640.9403687,653.0408325,615.4108887,,
